Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age;Distance To Ocean
Porto, Porto;525.000;3.0;3.0;140.0;158.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47;3
Chafé, Viana do Castelo;200.000;2.0;2.0;81.0;81.0;1.0;3.0;Not available;True;False;False;False;True;48,8;6
Planalto, Leiria;184.000;2.0;;;;;;Not available;True;False;False;False;False;46,4;46
Chafé, Viana do Castelo;195.000;2.0;2.0;77.0;77.0;1.0;2.0;Not available;True;False;False;False;True;48,8;6
Chafé, Viana do Castelo;150.000;1.0;1.0;43.0;43.0;1.0;2.0;Not available;True;False;False;False;True;48,8;6
Chafé, Viana do Castelo;155.000;1.0;1.0;47.0;47.0;1.0;2.0;Not available;True;False;False;False;True;48,8;6
Chafé, Viana do Castelo;155.000;1.0;1.0;44.0;44.0;1.0;2.0;Not available;True;False;False;False;True;48,8;6
Chafé, Viana do Castelo;165.000;1.0;1.0;60.0;60.0;1.0;2.0;Not available;True;False;False;False;True;48,8;6
Chafé, Viana do Castelo;195.000;2.0;2.0;81.0;81.0;1.0;2.0;Not available;True;False;False;False;True;48,8;6
Marco, Porto;140.000;1.0;1.0;54.0;54.0;;;Not available;True;False;True;True;True;47;60
Damaia, Amadora;Under Consultation;2.0;1.0;61.0;72.0;;;Not available;True;False;True;True;False;44,1;8
Marco, Porto;130.000;1.0;1.0;54.0;54.0;;;Not available;True;False;True;True;True;47;60
Vale da Cabrita, Leiria;Under Consultation;2.0;1.0;100.0;139.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46,4;47
Alto do Seixalinho / Largo da Santa, Barreiro;235.000;3.0;2.0;139.0;146.0;;;Not available;True;False;False;False;False;47;15
São Domingos de Benfica, Lisboa;350.000;3.0;2.0;100.0;100.0;;;Not available;True;True;True;True;False;44,8;9
Olivais, Coimbra;260.000;3.0;2.0;93.0;119.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48,3;40
Alta de Lisboa, Lisboa;420.000;1.0;1.0;;;;;Not available;True;True;True;True;False;44,8;11
Marco, Porto;93.000;0.0;1.0;31.0;31.0;;;Not available;True;False;True;True;True;47;60
Marco, Porto;99.000;0.0;1.0;33.0;33.0;;;Not available;True;False;True;True;True;47;60
Marco, Porto;106.000;0.0;1.0;43.0;43.0;;;Not available;True;False;True;True;True;47;60
Marco, Porto;95.000;0.0;1.0;36.0;36.0;;;Not available;True;False;True;True;True;47;60
Boavista, Porto;280.000;1.0;1.0;;;;;Not available;True;False;True;True;True;47;4
Alhos Vedros, Setúbal;119.000;3.0;2.0;84.0;92.0;;;Not available;True;False;True;True;False;46,6;19
Rio Tinto - Cidade Jovem, Gondomar;240.000;3.0;2.0;108.0;122.0;1.0;0.0;Energy Performance Certificate;False;False;True;False;False;47,1;11
Póvoa de Santa Iria e Forte da Casa, Lisboa;318.000;3.0;2.0;125.0;125.0;1.0;3.0;Energy Performance Certificate;False;True;True;True;False;44,8;26
Ílhavo (São Salvador), Aveiro;165.000;3.0;2.0;75.0;90.0;;;Not available;True;False;False;False;True;45,5;45
Misericórdia, Lisboa;450.000;4.0;2.0;102.0;120.0;;;Not available;True;True;True;True;False;44,8;9
Espinho, Aveiro;205.000;1.0;1.0;43.0;43.0;;;Not available;True;False;False;False;True;51,1;0
Leiria, Pousos, Barreira e Cortes, Leiria;197.500;3.0;2.0;82.0;91.0;1.0;1.0;Not available;True;False;False;False;False;46,4;47
Abraveses, Viseu;165.000;2.0;2.0;90.0;112.0;2.0;2.0;Not available;True;False;False;False;False;46,9;70
Bairro Augusto de Castro, Oeiras;215.000;0.0;1.0;38.0;40.0;;;Not available;True;False;False;False;False;46,5;1
ERA Palmela Azeitao, Moita;150.000;2.0;1.0;81.0;95.0;;;Not available;True;False;False;False;False;45;29
Quinta do Jacinto, Lisboa;200.000;2.0;1.0;45.0;50.0;0.0;0.0;Not available;True;True;True;True;False;44,8;8
À Av. Uruguai, Lisboa;Under Consultation;2.0;1.0;75.0;86.0;;;Not available;True;True;True;True;False;44,8;10
Praia da Luz, Lagos;220.000;1.0;1.0;47.0;;;;Not available;True;False;False;False;True;48,7;17
Costa Cabral, Porto;270.000;2.0;1.0;79.0;84.0;0.0;3.0;Not available;True;False;True;True;True;47;7
Vilar de Andorinho, Porto;130.000;2.0;1.0;63.0;72.0;;;Not available;True;False;True;True;True;47;9
Costa Cabral, Porto;240.000;2.0;1.0;65.0;66.0;0.0;2.0;Not available;True;False;True;True;True;47;7
Repeses e São Salvador, Viseu;295.000;3.0;2.0;140.0;206.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46,9;71
S. Miguel, Ovar;99.000;1.0;1.0;102.0;127.0;;;Not available;True;False;False;False;False;47,1;16
Costa Cabral, Porto;170.000;0.0;1.0;32.0;48.0;;;Not available;True;False;True;True;True;47;7
Repeses e São Salvador, Viseu;292.500;3.0;2.0;136.0;197.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46,9;71
Gafanha da Nazaré, Ílhavo;175.000;2.0;1.0;90.0;;;;Not available;True;False;False;False;True;48,6;41
Santa Marinha e São Pedro da Afurada, Porto;137.500;0.0;1.0;32.0;32.0;;;Not available;True;False;True;True;True;47;4
Costa Cabral, Porto;240.000;2.0;1.0;65.0;66.0;0.0;1.0;Not available;True;False;True;True;True;47;7
Penha de França, Lisboa;179.000;2.0;1.0;;;;;Not available;True;True;True;True;False;44,8;12
Nazaré, Leiria;320.000;2.0;2.0;78.0;78.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;48,6;39
Repeses e São Salvador, Viseu;300.000;3.0;2.0;135.0;196.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;46,9;71
Repeses e São Salvador, Viseu;440.000;3.0;2.0;216.0;290.0;1.0;5.0;Energy Performance Certificate;False;False;False;False;False;46,9;71
Repeses e São Salvador, Viseu;540.000;4.0;3.0;256.0;345.0;1.0;5.0;Energy Performance Certificate;False;False;False;False;False;46,9;71
Estômbar e Parchal, Faro;215.000;3.0;2.0;110.0;110.0;3.0;0.0;Not available;True;False;False;False;True;45,7;5
São Martinho, Ilha da Madeira;1.050.000;3.0;4.0;123.0;178.0;1.0;3.0;Not available;True;False;False;False;False;;913
Santa Maria Maior, Vila Real;189.000;3.0;2.0;135.0;140.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;48,5;111
Encosta do Sol, Lisboa;300.000;3.0;2.0;79.0;92.0;;;Not available;True;True;True;True;False;44,8;10
Alto do Seixalinho / Quinta do Convento, Barreiro;195.000;2.0;2.0;64.0;69.0;;;Not available;True;False;False;False;False;47;15
Santo André / Ribeira das Naus, Barreiro;143.000;1.0;1.0;38.0;40.0;;;Not available;True;False;False;False;False;47;14
Guarda, Guarda;128.000;4.0;2.0;109.0;118.0;;;Not available;True;False;False;False;False;49,6;160
Girassol, Abrantes;160.000;3.0;3.0;120.0;125.0;;;Not available;True;False;False;False;False;53,4;97
São Félix da Marinha, Porto;320.000;2.0;2.0;95.0;95.0;2.0;0.0;Not available;True;False;True;True;True;47;2
Encosta da Barata, Abrantes;89.000;2.0;1.0;84.0;84.0;;;Not available;True;False;False;False;False;53,4;97
Pombal, Leiria;198.000;2.0;2.0;87.0;140.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46,4;35
Cabo de Vialonga, Vila Franca de Xira;265.000;3.0;2.0;97.0;102.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;44,1;28
São Félix da Marinha, Porto;415.000;3.0;2.0;114.0;114.0;2.0;0.0;Not available;True;False;True;True;True;47;2
Aldeia de Paio Pires, Seixal;250.000;2.0;1.0;73.0;81.0;2.0;2.0;Energy Performance Certificate;False;False;False;False;False;44,9;14
Anta e Guetim, Aveiro;345.000;3.0;3.0;117.0;117.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;True;45,5;1
Rosto do Cão (Livramento), Ilha de São Miguel;Under Consultation;2.0;1.0;65.0;70.0;;;Not available;True;False;False;False;False;;1411
São Martinho, Ilha da Madeira;2.600.000;3.0;4.0;173.0;209.0;1.0;5.0;Not available;True;False;False;False;False;;913
Marvila, Lisboa;220.000;2.0;1.0;72.0;72.0;;;Not available;True;True;True;True;False;44,8;15
São Martinho, Ilha da Madeira;920.000;3.0;4.0;142.0;174.0;1.0;3.0;Not available;True;False;False;False;False;;913
São Martinho, Ilha da Madeira;895.000;3.0;4.0;142.0;174.0;1.0;2.0;Not available;True;False;False;False;False;;913
São Martinho, Ilha da Madeira;785.000;2.0;3.0;92.0;139.0;1.0;1.0;Not available;True;False;False;False;False;;913
São Martinho, Ilha da Madeira;595.000;1.0;2.0;56.0;98.0;1.0;1.0;Not available;True;False;False;False;False;;913
São Martinho, Ilha da Madeira;860.000;3.0;4.0;124.0;168.0;1.0;0.0;Not available;True;False;False;False;False;;913
São Martinho, Ilha da Madeira;775.000;2.0;3.0;88.0;128.0;1.0;0.0;Not available;True;False;False;False;False;;913
Bairro de Santa Cruz, Lisboa;390.000;2.0;1.0;100.0;106.0;;;Not available;True;True;True;True;False;44,8;9
Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;Under Consultation;3.0;1.0;88.0;97.0;0.0;2.0;Not available;True;True;True;True;False;44,8;22
Bairro do Liceu, Aveiro;217.500;2.0;1.0;73.0;91.0;;;Not available;True;False;False;False;True;45,5;41
Vila Real de Santo António, Vila Real de Santo António;188.500;3.0;2.0;68.0;89.0;;;Not available;True;False;False;False;False;48,5;99
Lousã e Vilarinho, Coimbra;160.000;2.0;2.0;135.0;175.0;1.0;4.0;Energy Performance Certificate;False;False;False;True;False;48,3;55
Centro de Gaia, Vila Nova de Gaia;250.000;2.0;2.0;100.0;105.0;;;Not available;True;False;True;True;False;46,8;6
Vila Real de Santo António, Vila Real de Santo António;225.000;3.0;2.0;95.0;105.0;;;Not available;True;False;False;False;False;48,5;99
Vera Cruz, Aveiro;195.000;2.0;1.0;97.0;97.0;;;Not available;True;False;False;False;True;45,5;39
São Brás de Alportel, Faro;240.000;2.0;1.0;77.0;99.0;;;Not available;True;False;False;False;True;45,7;57
Eiras, Coimbra;220.000;3.0;3.0;113.0;227.0;1.0;3.0;Not available;True;False;False;True;False;48,3;40
Quinta da Portela / Polo II, Coimbra;293.000;2.0;2.0;79.0;93.0;2.0;3.0;Energy Performance Certificate;False;False;False;True;False;48,3;39
Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Braga;265.000;2.0;2.0;114.0;150.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;46,3;11
Praia da Rocha, Portimão;310.000;3.0;2.0;100.0;112.0;1.0;3.0;Not available;False;False;False;False;True;45,5;0
Monte Gordo, Faro;349.500;2.0;1.0;73.0;87.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;45,7;96
Santa Maria Maior, Vila Real;179.000;2.0;3.0;125.0;134.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;48,5;111
Minde, Santarém;119.500;3.0;2.0;88.0;98.0;;;Not available;True;False;False;False;False;48,3;62
Gouveia, Guarda;75.000;2.0;1.0;61.0;83.0;;;Not available;True;False;False;False;False;58,1;105
Leiria, Pousos, Barreira e Cortes, Leiria;159.500;1.0;1.0;60.0;727.0;1.0;0.0;Not available;True;False;False;False;False;46,4;47
Ribeirão, Braga;169.000;2.0;1.0;115.0;109.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;44,4;24
Arroios, Lisboa;645.000;5.0;2.0;106.0;124.0;;;Not available;True;True;True;True;False;44,8;12
Infantado, Loures;349.000;2.0;2.0;126.0;126.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;44,6;19
Nossa Senhora da Piedade, Santarém;129.500;3.0;2.0;105.0;117.0;1.0;1.0;Not available;True;False;False;False;False;48,3;60
Campo 24 Agosto, Porto;170.000;1.0;1.0;35.0;41.0;;;Not available;True;False;True;True;True;47;6
Vilar de Andorinho, Porto;210.000;2.0;2.0;114.0;114.0;2.0;1.0;Energy Performance Certificate;False;False;True;True;True;47;9
Bonfim, Porto;325.000;2.0;2.0;78.0;90.0;;;Not available;True;False;True;True;True;47;6
Bonfim, Porto;185.000;0.0;1.0;39.0;51.0;;;Not available;True;False;True;True;True;47;6
Bonfim, Porto;335.000;2.0;2.0;85.0;97.0;;;Not available;True;False;True;True;True;47;6
Alfena, Porto;205.000;2.0;2.0;84.0;205.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;True;47;15
Mafamude e Vilar do Paraíso, Porto;245.000;3.0;2.0;106.0;130.0;1.0;5.0;Energy Performance Certificate;False;False;True;True;True;47;6
OVAR Centro, Ovar;160.000;2.0;2.0;87.0;99.0;1.0;1.0;Not available;True;False;False;False;False;47,1;16
Mangualde, Mesquitela e Cunha Alta, Viseu;105.000;2.0;2.0;84.0;104.0;1.0;2.0;Not available;True;False;False;False;False;50,9;91
Encosta da Barata, Abrantes;Under Consultation;3.0;2.0;111.0;111.0;;;Not available;True;False;False;False;False;53,4;97
Póvoa de Varzim, Beiriz e Argivai, Porto;189.000;3.0;2.0;79.0;79.0;;;Not available;True;False;True;True;True;47;14
Costa da Caparica, Setúbal;287.000;2.0;1.0;85.0;86.0;;;Not available;True;False;True;True;True;46,6;0
À Av. Gomes Pereira, Lisboa;240.000;1.0;1.0;38.0;43.0;;;Not available;True;True;True;True;False;44,8;9
Paços de Brandão, Aveiro;205.000;3.0;2.0;96.0;96.0;;;Not available;True;False;False;False;True;45,5;5
Queluz e Belas, Lisboa;154.000;1.0;1.0;50.0;39.0;;;Not available;True;True;True;True;False;44,8;7
Paços de Brandão, Aveiro;200.000;3.0;2.0;104.0;104.0;;;Not available;True;False;False;False;True;45,5;5
Centro de Carnaxide, Oeiras;Under Consultation;3.0;2.0;86.0;95.0;;;Not available;True;False;False;False;False;46,5;5
Casal Gouveia, Sintra;185.000;2.0;1.0;64.0;70.0;;;Not available;True;False;False;False;False;58,1;2
Paços de Brandão, Aveiro;165.000;2.0;2.0;57.0;57.0;;;Not available;True;False;False;False;True;45,5;5
Águas Santas, Porto;279.000;2.0;2.0;;;;;Not available;True;False;True;True;True;47;10
Paços de Brandão, Aveiro;140.000;1.0;1.0;40.0;40.0;;;Not available;True;False;False;False;True;45,5;5
Pinheiro Manso, Porto;298.000;2.0;2.0;94.0;94.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;True;47;2
Paços de Brandão, Aveiro;125.000;1.0;1.0;47.0;47.0;;;Not available;True;False;False;False;True;45,5;5
Queluz e Belas, Lisboa;197.500;2.0;1.0;71.0;78.0;;;Not available;True;True;True;True;False;44,8;7
Feijó, Almada;245.000;3.0;2.0;89.0;93.0;;;Not available;True;False;True;False;False;46,3;6
Ajuda, Funchal;485.000;3.0;2.0;133.0;103.0;;;Not available;True;False;False;True;False;48;913
Paços de Brandão, Aveiro;130.000;1.0;1.0;44.0;44.0;;;Not available;True;False;False;False;True;45,5;5
Almada, Cova da Piedade, Pragal e Cacilhas, Setúbal;420.000;3.0;2.0;93.0;108.0;2.0;1.0;Energy Performance Certificate;False;False;True;True;False;46,3;7
Alcabideche, Lisboa;269.000;2.0;1.0;70.0;89.0;;;Not available;True;True;True;True;False;44,8;4
São Domingos de Rana, Lisboa;495.000;;;;;;2.0;Not available;False;True;True;True;False;44,8;4
Olivais Sul, Lisboa;Under Consultation;3.0;1.0;75.0;75.0;;;Not available;True;True;True;True;False;44,8;16
Rio Tinto, Porto;165.000;3.0;1.0;84.0;103.0;1.0;1.0;Not available;True;False;True;True;True;47;9
Águas Santas, Porto;270.000;2.0;2.0;;;;;Not available;True;False;True;True;True;47;10
Olivais Sul, Lisboa;499.000;3.0;2.0;130.0;130.0;;;Not available;True;True;True;True;False;44,8;16
Oliveira do Hospital e São Paio de Gramaços, Coimbra;147.500;4.0;3.0;212.0;145.0;1.0;3.0;Not available;True;False;False;True;False;48,3;90
Massamá 6ª Fase, Sintra;Under Consultation;1.0;1.0;81.0;82.0;;;Not available;True;False;False;False;False;43,7;6
Campinas, Sintra;295.000;3.0;2.0;110.0;121.0;3.0;;Not available;True;False;False;False;False;43,7;7
Repeses e São Salvador, Viseu;220.000;1.0;1.0;99.0;149.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46,9;71
Avenidas Novas, Lisboa;529.000;3.0;1.0;84.0;100.0;;;Not available;True;True;True;True;False;44,8;13
Freixieiro, Matosinhos;395.000;3.0;2.0;132.0;162.0;2.0;2.0;Energy Performance Certificate;False;False;True;False;False;47,5;8
Lousã e Vilarinho, Coimbra;247.000;4.0;3.0;193.0;250.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48,3;55
Lousã e Vilarinho, Coimbra;236.500;4.0;4.0;192.0;297.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48,3;55
Lousã e Vilarinho, Coimbra;178.500;3.0;2.0;126.0;153.0;1.0;0.0;Energy Performance Certificate;False;False;False;True;False;48,3;55
Verdemilho, Aveiro;305.000;3.0;2.0;137.0;151.0;1.0;2.0;Not available;True;False;False;False;True;45,5;43
Marvila, Lisboa;520.000;4.0;2.0;100.0;115.0;2.0;1.0;Not available;True;True;True;True;False;44,8;15
Massamá 6ª Fase, Sintra;250.000;2.0;2.0;96.0;103.0;;;Not available;True;False;False;False;False;43,7;6
Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;138.500;2.0;1.0;60.0;77.0;;;Not available;True;False;True;True;False;44,9;11
Centro / Alfredo da Silva, Barreiro;248.500;3.0;3.0;99.0;99.0;;;Not available;True;False;False;False;False;47;13
Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;Under Consultation;2.0;1.0;48.0;48.0;;;Not available;True;False;True;True;False;44,9;11
Cavalinha, Olhão;250.000;2.0;2.0;57.0;;;;Not available;True;False;False;False;True;46,2;62
Fermentões, Braga;125.000;1.0;1.0;48.0;64.0;1.0;0.0;Not available;True;False;False;True;False;44,4;38
Francelos, Vila Nova de Gaia;325.000;2.0;2.0;112.0;166.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;False;46,8;8
Monte Gordo, Faro;190.000;1.0;1.0;41.0;51.0;;;Not available;True;False;False;False;True;45,7;96
São Gonçalo de Lagos, Faro;387.000;3.0;2.0;78.0;78.0;;;Not available;True;False;False;False;True;45,7;13
Malveira, Mafra;315.000;3.0;3.0;131.0;148.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;43,8;20
Marvila, Lisboa;260.000;1.0;1.0;66.0;66.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44,8;15
Santa Marinha e São Pedro da Afurada, Porto;470.000;2.0;2.0;86.0;131.0;1.0;3.0;Not available;True;False;True;True;True;47;4
Alcochete, Setúbal;630.000;4.0;4.0;203.0;296.0;2.0;2.0;Not available;True;False;True;True;False;44,8;26
Alto do Seixalinho, Santo André e Verderena, Setúbal;150.000;2.0;1.0;70.0;76.0;;;Not available;True;False;True;True;False;44,9;14
São Cosme Zona 2, Gondomar;256.000;2.0;2.0;89.0;109.0;1.0;6.0;Energy Performance Certificate;False;False;True;False;False;47,1;12
Cacém e São Marcos, Lisboa;190.000;3.0;1.0;65.0;75.0;;;Not available;True;True;True;True;False;44,8;8
Costa de Caparica, Almada;200.000;1.0;1.0;52.0;55.0;;;Not available;True;False;True;False;False;46,3;0
Beato, Lisboa;269.000;3.0;1.0;60.0;;;;Not available;True;True;True;True;False;44,8;14
Almancil, Loulé;260.000;2.0;1.0;97.0;114.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46,9;45
Baixa da Banheira e Vale da Amoreira, Setúbal;119.500;2.0;1.0;55.0;88.0;;;Not available;True;False;True;True;False;46,6;16
Alto do Forno, Figueira da Foz;140.000;2.0;1.0;78.0;78.0;0.0;5.0;Energy Performance Certificate;False;False;False;False;True;50,9;1
Alvalade, Lisboa;429.000;2.0;1.0;71.0;91.0;1.0;2.0;Not available;False;True;True;True;False;44,8;14
Golden Club, Tavira;140.000;0.0;1.0;26.0;33.0;;;Not available;True;False;False;False;True;51,2;82
Leça do Balio, Matosinhos;238.000;2.0;2.0;102.0;100.0;1.0;2.0;Energy Performance Certificate;False;False;True;False;False;47,5;7
Águas Santas, Porto;361.000;3.0;3.0;136.0;155.0;2.0;4.0;Not available;True;False;True;True;True;47;10
Atibá, Cascais;380.000;3.0;2.0;126.0;133.0;2.0;1.0;Not available;True;False;False;False;True;46,9;6
Termas de São Vicente, Porto;Under Consultation;2.0;1.0;96.0;127.0;1.0;3.0;Not available;True;False;True;True;True;47;31
Amora, Setúbal;219.900;3.0;1.0;104.0;104.0;0.0;2.0;Not available;True;False;True;True;False;46,6;9
Fânzeres e São Pedro da Cova, Porto;Under Consultation;3.0;2.0;122.0;162.0;2.0;2.0;Energy Performance Certificate;False;False;True;True;True;47;13
Casal De Matos, Leiria;249.000;3.0;2.0;107.0;130.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;46,4;49
Mem Martins, Sintra;Under Consultation;2.0;1.0;81.0;74.0;1.0;;Not available;True;False;False;False;False;43,7;11
São João da Madeira, Aveiro;265.000;2.0;2.0;123.0;126.0;2.0;0.0;Not available;True;False;False;False;True;47;17
Seia, São Romão e Lapa dos Dinheiros, Guarda;138.000;3.0;2.0;123.0;144.0;1.0;3.0;Not available;True;False;False;False;False;49,6;102
Avanca, Estarreja;158.000;2.0;1.0;142.0;159.0;1.0;1.0;Not available;True;False;False;False;False;48;23
Linda-a-Velha, Oeiras;296.000;2.0;1.0;65.0;65.0;;;Not available;True;False;False;False;False;46,5;4
