Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age;Distance To Ocean
Quelfes, Faro;220000;2.0;1.0;74.0;88.0;0.0;;Not available;True;False;False;False;True;45.7;63
Monte Abraão, Sintra;235000;2.0;1.0;95.0;106.0;0.0;;Not available;True;False;False;False;False;43.7;7
São Domingos de Benfica, Lisboa;235000;1.0;1.0;50.0;51.0;0.0;;Not available;True;True;True;True;False;44.8;9
Peso da Régua e Godim, Vila Real;197000;3.0;3.0;142.0;158.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;51.4;73
Laranjeiro e Feijó, Setúbal;185000;3.0;2.0;80.0;85.0;0.0;;Not available;True;False;True;True;False;46.6;6
São Vicente, Lisboa;895000;2.0;3.0;100.0;137.0;1.0;;Not available;True;True;True;True;False;44.8;12
São Vicente, Lisboa;520000;1.0;1.0;49.0;58.0;1.0;;Not available;True;True;True;True;False;44.8;12
São Vicente, Lisboa;550000;1.0;1.0;60.0;73.0;1.0;;Not available;True;True;True;True;False;44.8;12
Laranjeiro, Almada;229000;3.0;2.0;83.0;95.0;0.0;;Not available;True;False;True;False;False;46.3;6
Portimão Centro, Portimão;195000;2.0;1.0;71.0;79.0;0.0;;Not available;True;False;False;False;True;45.5;2
Rio de Mouro, Lisboa;239000;3.0;2.0;85.0;96.0;0.0;;Not available;True;True;True;True;False;44.8;8
São Vicente, Lisboa;565000;1.0;1.0;60.0;69.0;1.0;;Not available;True;True;True;True;False;44.8;12
Rio Mau, Vila do Conde;180000;2.0;1.0;81.0;105.0;1.0;1.0;Not available;True;False;False;False;False;45.7;14
Previdência, Porto;165000;3.0;1.0;92.0;92.0;0.0;3.0;Not available;True;False;True;True;True;47.0;0
Póvoa de Santo Adrião e Olival Basto, Lisboa;245500;2.0;2.0;75.0;83.0;0.0;;Not available;True;True;True;True;False;44.8;16
Centro, Guarda;85000;3.0;2.0;83.0;103.0;1.0;-1.0;Not available;True;False;False;False;False;49.6;126
Paredes, Porto;150000;2.0;1.0;92.0;92.0;1.0;3.0;Not available;True;False;True;True;True;44.3;21
Brandoa, Amadora;259899;3.0;2.0;107.0;107.0;2.0;3.0;Not available;True;False;True;True;False;44.1;10
Massamá e Monte Abraão, Lisboa;278000;3.0;2.0;74.0;89.0;0.0;3.0;Energy Performance Certificate;False;True;True;True;False;44.8;6
St.º António da Caparica, Almada;329900;2.0;2.0;80.0;90.0;0.0;;Not available;True;False;True;False;False;46.3;0
S. Domingos Benfica, Lisboa;460000;2.0;1.0;74.0;86.0;0.0;;Not available;True;True;True;True;False;44.8;9
Quinta das Lágrimas / Quinta da Varzea, Coimbra;310000;3.0;2.0;115.0;126.0;2.0;1.0;Not available;True;False;False;True;False;48.3;38
Ramalde, Porto;195000;3.0;2.0;102.0;102.0;0.0;;Not available;True;False;True;True;True;47.0;3
Castelo, Castelo Branco;120000;3.0;2.0;77.0;111.0;0.0;;Not available;True;False;False;False;False;50.5;123
Cascais e Estoril, Lisboa;840750;3.0;2.0;122.0;178.0;3.0;0.0;Energy Performance Certificate;False;True;True;True;True;46.9;0
Cabanas Tavira, Tavira;210000;1.0;1.0;49.0;75.0;1.0;2.0;Not available;True;False;False;False;True;51.2;79
Ermesinde, Porto;357000;4.0;3.0;169.0;219.0;2.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;12
Vila Nova Caparica, Almada;225000;2.0;2.0;75.0;78.0;0.0;;Not available;True;False;True;False;False;46.3;2
Perafita, Lavra e Santa Cruz do Bispo, Porto;135000;0.0;1.0;42.0;42.0;0.0;;Not available;True;False;True;True;True;47.0;8
Almancil, Faro;565000;1.0;1.0;68.0;82.0;0.0;;Not available;True;False;False;False;True;45.7;45
Benfica, Lisboa;325000;2.0;1.0;65.0;77.0;0.0;;Not available;True;True;True;True;False;44.8;9
Faro (Sé e São Pedro), Faro;420000;5.0;2.0;161.0;186.0;0.0;;Not available;True;False;False;False;True;45.7;54
Matosinhos e Leça da Palmeira, Porto;290000;1.0;1.0;52.0;73.0;1.0;2.0;Not available;False;False;True;True;True;47.5;4
Olivais Sul, Lisboa;325000;3.0;2.0;82.0;82.0;0.0;;Not available;True;True;True;True;False;44.8;16
Olhão Baixa, Olhão;455000;3.0;3.0;107.0;173.0;2.0;2.0;Energy Performance Certificate;False;False;False;False;True;46.2;62
Polo Universitário, Porto;290000;2.0;2.0;77.0;77.0;1.0;2.0;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;335000;3.0;2.0;94.0;94.0;1.0;2.0;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;325000;3.0;2.0;87.0;87.0;1.0;2.0;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;280000;2.0;2.0;77.0;77.0;1.0;1.0;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;215000;1.0;1.0;53.0;53.0;1.0;1.0;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;205000;1.0;1.0;48.0;48.0;1.0;1.0;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;286000;1.0;1.0;89.0;89.0;0.0;;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;252000;1.0;1.0;67.0;67.0;0.0;;Not available;True;False;True;True;True;47.0;6
Polo Universitário, Porto;210000;1.0;1.0;48.0;48.0;0.0;;Not available;True;False;True;True;True;47.0;6
Arcos de Valdevez (São Paio) e Giela, Viana do Castelo;175000;1.0;1.0;38.0;38.0;1.0;0.0;Not available;True;False;False;False;True;55.4;39
Matosinhos e Leça da Palmeira, Porto;465000;2.0;2.0;98.0;160.0;1.0;3.0;Not available;True;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;270000;1.0;1.0;41.0;48.0;1.0;2.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;275000;1.0;1.0;49.0;52.0;1.0;6.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;270000;1.0;1.0;49.0;52.0;1.0;5.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;265000;1.0;1.0;49.0;52.0;1.0;4.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;290000;1.0;1.0;41.0;48.0;1.0;6.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;285000;1.0;1.0;41.0;48.0;1.0;5.0;Not available;False;False;True;True;True;47.5;4
Albufeira e Olhos de Água, Faro;153000;0.0;1.0;36.0;46.0;0.0;;Not available;True;False;False;False;True;44.4;27
Matosinhos e Leça da Palmeira, Porto;280000;1.0;1.0;41.0;48.0;1.0;4.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;275000;1.0;1.0;41.0;48.0;1.0;3.0;Not available;False;False;True;True;True;47.5;4
Olhão Centro, Olhão;195000;2.0;1.0;59.0;74.0;0.0;;Not available;True;False;False;False;True;46.2;63
Matosinhos e Leça da Palmeira, Porto;405000;2.0;2.0;89.0;92.0;1.0;6.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;395000;2.0;2.0;89.0;92.0;1.0;4.0;Not available;False;False;True;True;True;47.5;4
Albufeira e Olhos de Água, Faro;210000;1.0;1.0;44.0;50.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;44.4;27
Benfica, Lisboa;350000;2.0;1.0;75.0;80.0;0.0;;Not available;True;True;True;True;False;44.8;9
Matosinhos e Leça da Palmeira, Porto;390000;2.0;2.0;89.0;92.0;1.0;3.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;475000;2.0;2.0;95.0;110.0;1.0;3.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;445000;2.0;2.0;85.0;98.0;1.0;5.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;450000;2.0;2.0;85.0;98.0;1.0;6.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;440000;2.0;2.0;85.0;98.0;1.0;4.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;435000;2.0;2.0;85.0;98.0;1.0;3.0;Not available;False;False;True;True;True;47.5;4
Nacional 1, Santa Maria da Feira;132000;2.0;1.0;76.0;76.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;47.1;12
Santa Maria Maior, Lisboa;469500;2.0;1.0;90.0;95.0;0.0;;Not available;True;True;True;True;False;44.8;11
Matosinhos e Leça da Palmeira, Porto;430000;2.0;2.0;85.0;98.0;1.0;2.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;455000;2.0;2.0;89.0;104.0;1.0;4.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;450000;2.0;2.0;89.0;104.0;1.0;3.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;445000;2.0;2.0;89.0;104.0;1.0;2.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;580000;3.0;3.0;123.0;137.0;2.0;5.0;Not available;False;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;570000;3.0;3.0;123.0;137.0;2.0;3.0;Not available;True;False;True;True;True;47.5;4
Matosinhos e Leça da Palmeira, Porto;565000;3.0;3.0;123.0;137.0;2.0;2.0;Not available;False;False;True;True;True;47.5;4
ERA Palmela Azeitao, Barreiro;149000;2.0;1.0;;;0.0;;Not available;True;False;False;False;False;47.0;23
Lisboa, Amadora;139000;3.0;1.0;68.0;68.0;0.0;;Not available;True;True;True;True;False;44.1;8
Santo António da Charneca, Setúbal;165000;3.0;1.0;84.0;97.0;0.0;;Not available;True;False;True;True;False;46.6;17
S. Gens, Matosinhos;299000;2.0;2.0;88.0;204.0;1.0;0.0;Energy Performance Certificate;False;False;True;False;False;47.5;5
Águas Santas, Porto;190000;3.0;2.0;119.0;136.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;10
São Cosme Zona 6, Gondomar;240000;2.0;1.0;;;0.0;;Not available;True;False;True;False;False;47.1;12
Valongo, Porto;265000;3.0;3.0;151.0;282.0;2.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;15
Silvares, Pias, Nogueira e Alvarenga, Porto;115000;2.0;1.0;92.0;102.0;2.0;2.0;Not available;True;False;True;True;True;47.0;37
Moledo e Cristelo, Viana do Castelo;350000;3.0;2.0;131.0;131.0;0.0;;Not available;True;False;False;False;True;48.8;17
Rio Tinto - Av. da Conduta, Gondomar;167500;2.0;1.0;85.0;98.0;1.0;0.0;Not available;True;False;True;False;False;47.1;10
Verderena / Avenida do Bocage, Barreiro;250000;3.0;1.0;72.0;72.0;0.0;;Not available;True;False;False;False;False;47.0;14
Verderena / Estação dos Barcos, Barreiro;172500;3.0;1.0;76.0;84.0;0.0;;Not available;True;False;False;False;False;47.0;14
Paranhos, Porto;270000;2.0;1.0;61.0;67.0;0.0;1.0;Not available;True;False;True;True;True;47.0;6
Meixomil, Porto;150000;2.0;2.0;79.0;88.0;1.0;2.0;Not available;True;False;True;True;True;47.0;27
Serra das Minas, Sintra;155000;2.0;1.0;71.0;79.0;0.0;;Not available;True;False;False;False;False;43.7;9
Arroios, Lisboa;599000;4.0;2.0;145.0;145.0;1.0;6.0;Energy Performance Certificate;False;True;True;True;False;44.8;12
Algueirão, Sintra;219000;3.0;2.0;72.0;75.0;0.0;;Not available;True;False;False;False;False;43.7;11
Santa Clara e Castelo Viegas, Coimbra;150000;2.0;1.0;89.0;104.0;1.0;3.0;Not available;True;False;False;True;False;48.3;38
ERA Palmela Azeitao, Moita;125000;3.0;2.0;63.0;83.0;0.0;;Not available;True;False;False;False;False;45.0;29
Pegões, Montijo;297000;3.0;2.0;136.0;150.0;1.0;2.0;Not available;True;False;False;False;False;42.6;55
Pragal, Almada;335000;4.0;2.0;108.0;121.0;0.0;;Not available;True;False;True;False;False;46.3;6
Seia, São Romão e Lapa dos Dinheiros, Guarda;89000;2.0;1.0;68.0;79.0;1.0;0.0;Not available;True;False;False;False;False;49.6;102
ERA Palmela Azeitao, Setúbal;150000;1.0;1.0;40.0;56.0;0.0;;Not available;True;False;True;True;False;45.3;29
Campo de Ourique, Lisboa;955000;2.0;2.0;94.0;107.0;1.0;2.0;Not available;False;True;True;True;False;44.8;10
ERA Palmela Azeitao, Setúbal;250000;3.0;2.0;99.0;94.0;0.0;;Not available;True;False;True;True;False;45.3;29
Gandra, Porto;139000;2.0;1.0;80.0;80.0;1.0;2.0;Not available;True;False;True;True;True;47.0;20
Laranjeiro e Feijó, Setúbal;206000;3.0;2.0;85.0;91.0;0.0;;Not available;True;False;True;True;False;46.6;6
Oliveira do Douro, Porto;130000;2.0;1.0;71.0;84.0;0.0;;Not available;True;False;True;True;True;47.0;7
Espinho, Aveiro;279000;3.0;2.0;92.0;104.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;51.1;0
Nogueira, Fraião e Lamaçães, Braga;349900;3.0;3.0;129.0;143.0;2.0;2.0;Not available;False;False;False;True;False;44.4;31
Campo de Ourique, Lisboa;399000;2.0;1.0;62.0;70.0;0.0;2.0;Not available;True;True;True;True;False;44.8;10
Pedroso e Seixezelo, Porto;167500;3.0;1.0;94.0;94.0;1.0;2.0;Not available;True;False;True;True;True;47.0;9
Nossa Senhora da Piedade, Santarém;220000;4.0;3.0;214.0;237.0;0.0;;Not available;True;False;False;False;False;48.3;60
Nevogilde, Porto;560000;3.0;2.0;131.0;142.0;1.0;2.0;Not available;True;False;True;True;True;47.0;2
Marrazes e Barosa, Leiria;210000;4.0;4.0;110.0;198.0;2.0;2.0;Not available;True;False;False;False;False;46.4;45
Chainça, Abrantes;114000;3.0;2.0;120.0;163.0;0.0;;Not available;True;False;False;False;False;53.4;95
Setúbal (São Sebastião), Setúbal;149000;2.0;1.0;53.0;64.0;0.0;;Not available;True;False;True;True;False;46.6;34
Nogueira da Regedoura, Aveiro;228000;3.0;2.0;127.0;127.0;2.0;2.0;Energy Performance Certificate;False;False;False;False;True;45.5;5
Fogueteiro, Seixal;167500;3.0;2.0;110.0;119.0;0.0;;Not available;True;False;False;False;False;44.9;12
Alverca do Ribatejo e Sobralinho, Lisboa;159000;2.0;1.0;55.0;57.0;0.0;0.0;Not available;True;True;True;True;False;44.8;31
Pinhal Novo, Setúbal;140000;2.0;1.0;61.0;66.0;0.0;;Not available;True;False;True;True;False;46.6;27
Matosinhos e Leça da Palmeira, Porto;285000;3.0;3.0;122.0;146.0;2.0;;Not available;True;False;True;True;True;47.5;4
Antas, Porto;275000;0.0;1.0;38.0;38.0;1.0;10.0;Energy Performance Certificate;False;False;True;True;True;47.0;7
Vila Praia de Âncora, Viana do Castelo;125000;1.0;1.0;46.0;46.0;1.0;3.0;Not available;True;False;False;False;True;48.8;13
Ao Tojal, Lisboa;320000;2.0;1.0;66.0;75.0;0.0;;Not available;True;True;True;True;False;44.8;35
Lisboa, Lisboa;699000;3.0;3.0;127.0;127.0;0.0;;Not available;True;True;True;True;False;44.8;11
Antas, Porto;275000;0.0;1.0;38.0;;0.0;;Not available;True;False;True;True;True;47.0;7
Moscavide, Loures;259000;2.0;1.0;52.0;52.0;0.0;;Not available;True;False;False;False;False;44.6;18
São Vicente, Lisboa;549000;4.0;2.0;125.0;125.0;0.0;1.0;Not available;True;True;True;True;False;44.8;12
Portimão, Faro;220000;2.0;1.0;60.0;74.0;1.0;1.0;Not available;True;False;False;False;True;45.7;1
Portimão, Faro;225000;3.0;2.0;91.0;112.0;0.0;;Not available;True;False;False;False;True;45.7;1
Dafundo, Oeiras;249000;2.0;1.0;59.0;65.0;0.0;;Not available;True;False;False;False;False;46.5;3
Santo António dos Cavaleiros e Frielas, Lisboa;295000;2.0;2.0;;;0.0;3.0;Not available;False;True;True;True;False;44.8;18
Santa Maria Maior, Vila Real;175000;2.0;2.0;103.0;111.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;48.5;111
Jardins de Benfica, Lisboa;600000;2.0;2.0;;;0.0;;Not available;True;True;True;True;False;44.8;9
Belém, Lisboa;595000;2.0;2.0;85.0;100.0;1.0;1.0;Energy Performance Certificate;False;True;True;True;False;44.8;6
Chafé, Viana do Castelo;142500;1.0;1.0;44.0;44.0;1.0;1.0;Not available;True;False;False;False;True;48.8;6
Chafé, Viana do Castelo;140000;1.0;1.0;43.0;43.0;1.0;1.0;Not available;True;False;False;False;True;48.8;6
Samora Correia, Santarém;139000;2.0;1.0;75.0;75.0;0.0;;Not available;True;False;False;False;False;48.3;43
Setúbal (São Sebastião), Setúbal;195000;4.0;2.0;90.0;105.0;0.0;;Not available;True;False;True;True;False;46.6;34
Lousã, Lousã;249000;3.0;3.0;110.0;245.0;2.0;2.0;Not available;True;False;False;False;False;47.4;54
Corroios, Setúbal;298000;4.0;2.0;130.0;140.0;0.0;;Not available;True;False;True;True;False;46.6;7
Torres da Bela Vista, Loures;215000;3.0;2.0;95.0;95.0;0.0;;Not available;True;False;False;False;False;44.6;18
Olhão, Faro;180000;2.0;1.0;66.0;69.0;0.0;;Not available;True;False;False;False;True;45.7;62
Areeiro, Lisboa;450000;3.0;1.0;100.0;100.0;0.0;;Not available;True;True;True;True;False;44.8;14
Santa Maria da Feira, Travanca, Sanfins e Espargo, Aveiro;270000;3.0;3.0;125.0;165.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;True;47.1;11
Benfica, Lisboa;435000;2.0;2.0;86.0;102.0;1.0;3.0;Energy Performance Certificate;False;True;True;True;False;44.8;9
Carvalhido, Porto;185000;2.0;1.0;83.0;;0.0;;Not available;True;False;True;True;True;47.0;4
Odivelas, Odivelas;240000;2.0;1.0;95.0;95.0;0.0;;Not available;True;False;False;False;False;43.7;14
Gouveia, Guarda;72500;3.0;2.0;78.0;94.0;0.0;;Not available;True;False;False;False;False;58.1;105
Centro, Olhão;189500;2.0;1.0;65.0;88.0;0.0;;Not available;True;False;False;False;True;46.2;62
Carregado e Cadafais, Lisboa;164300;2.0;2.0;70.0;85.0;0.0;;Not available;True;True;True;True;False;44.8;45
Albufeira e Olhos de Água, Faro;550000;1.0;2.0;78.0;88.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;True;44.4;27
Moncarapacho e Fuseta, Faro;165000;1.0;1.0;64.0;64.0;1.0;0.0;Not available;True;False;False;False;True;45.7;66
Parque das Nações - Expo Sul, Lisboa;899900;4.0;3.0;199.0;199.0;3.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8;17
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;585000;3.0;2.0;;;0.0;;Not available;True;True;True;True;False;44.8;1
Ferreiras, Faro;170000;2.0;1.0;51.0;64.0;0.0;;Not available;True;False;False;False;True;45.7;25
Belas, Sintra;185000;2.0;1.0;66.0;78.0;0.0;;Not available;True;False;False;False;False;43.7;9
SJM 3, São João da Madeira;153000;2.0;2.0;87.0;93.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;47.0;17
Lejana, Faro;350000;2.0;2.0;80.0;94.0;0.0;;Not available;True;False;False;False;True;45.7;54
Marco, Porto;134500;3.0;2.0;109.0;109.0;0.0;;Not available;True;False;True;True;True;47.0;60
Lumiar, Lisboa;365000;2.0;1.0;78.0;90.0;1.0;3.0;Energy Performance Certificate;False;True;True;True;False;44.8;13
Almada, Almada;215000;3.0;1.0;;;0.0;;Not available;True;False;True;False;False;46.3;6
Mealhada, Ventosa do Bairro e Antes, Aveiro;187500;4.0;2.0;107.0;126.0;0.0;;Not available;True;False;False;False;True;45.5;43
Vila Nova Caparica, Almada;300000;3.0;2.0;152.0;94.0;0.0;;Not available;True;False;True;False;False;46.3;2
Águas Santas, Porto;315000;3.0;2.0;120.0;136.0;1.0;2.0;Not available;True;False;True;True;True;47.0;10
Olhão Centro, Olhão;280000;3.0;2.0;103.0;129.0;0.0;;Not available;True;False;False;False;True;46.2;63
C1 - Rechousa, Vila Nova de Gaia;210000;2.0;2.0;94.0;104.0;1.0;3.0;Not available;False;False;True;True;False;46.8;9
Ajuda, Lisboa;335000;2.0;2.0;48.0;60.0;0.0;2.0;Not available;True;True;True;True;False;44.8;8
Fátima, Santarém;186000;3.0;2.0;100.0;100.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;48.3;64
Vila Real de Santo António, Vila Real de Santo António;328000;3.0;2.0;121.0;217.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;48.5;99
Trofa, Águeda;160000;3.0;3.0;135.0;135.0;3.0;1.0;Not available;True;False;False;False;False;45.8;46
Carnaxide, Oeiras;479000;2.0;3.0;124.0;152.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.5;5
Baleal, Peniche;465000;3.0;3.0;121.0;214.0;2.0;4.0;Energy Performance Certificate;False;False;False;False;True;47.9;5
Tribunal, Braga;139900;3.0;1.0;100.0;100.0;1.0;2.0;Not available;False;False;False;True;False;44.4;30
Covilhã e Canhoso, Castelo Branco;182500;3.0;2.0;135.0;135.0;1.0;2.0;Not available;True;False;False;False;False;50.5;118
Venteira, Lisboa;220000;2.0;1.0;70.0;75.0;0.0;;Not available;True;True;True;True;False;44.8;8
Paredes, Porto;169500;2.0;2.0;110.0;110.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;44.3;21
Quarteira, Faro;495000;2.0;2.0;139.0;165.0;1.0;;Not available;True;False;False;False;True;45.7;38
São Vicente, Lisboa;395000;2.0;1.0;95.0;104.0;0.0;5.0;Not available;True;True;True;True;False;44.8;12
Casal do Chapim, Odivelas;275000;3.0;2.0;90.0;90.0;0.0;;Not available;True;False;False;False;False;43.7;14
Senhora da Hora, Matosinhos;165000;1.0;1.0;65.0;65.0;2.0;0.0;Not available;True;False;True;False;False;47.5;4
Cruz de Pau, Seixal;160000;2.0;1.0;82.0;82.0;0.0;;Not available;True;False;False;False;False;44.9;11
Feijó, Almada;280000;3.0;2.0;81.0;98.0;1.0;0.0;Energy Performance Certificate;False;False;True;False;False;46.3;6
Carnide, Lisboa;430000;3.0;1.0;74.0;81.0;0.0;;Not available;True;True;True;True;False;44.8;11
S. Domingos Benfica, Lisboa;365000;2.0;2.0;63.0;66.0;0.0;;Not available;True;True;True;True;False;44.8;9
Olhão Centro, Olhão;240000;3.0;2.0;82.0;105.0;0.0;;Not available;True;False;False;False;True;46.2;63
Odivelas Centro, Odivelas;250000;3.0;2.0;87.0;87.0;0.0;;Not available;True;False;False;False;False;43.7;14
Baixa da Banheira e Vale da Amoreira, Setúbal;139000;2.0;1.0;75.0;95.0;0.0;;Not available;True;False;True;True;False;46.6;16
Currelos, Papízios e Sobral, Viseu;80000;2.0;2.0;143.0;139.0;0.0;;Not available;True;False;False;False;False;46.9;78
Lagares, Coimbra;127500;3.0;2.0;86.0;96.0;1.0;1.0;Not available;True;False;False;True;False;48.3;90
